Start Date,End Date,Duration,Magnitude
[yyyy-mm-dd hh:mm:ss],[yyyy-mm-dd hh:mm:ss],[days],[mm]
1994-08-21 00:00:00,1994-08-22 00:00:00,2,0.139313044
1994-08-27 00:00:00,1994-09-02 00:00:00,7,3.0038486380000005
1994-09-06 00:00:00,1994-09-06 00:00:00,1,0.057115824
1994-09-08 00:00:00,1994-09-08 00:00:00,1,0.001020652
1994-09-10 00:00:00,1994-09-11 00:00:00,2,13.14162547
1994-09-13 00:00:00,1994-09-14 00:00:00,2,0.44281001600000003
1994-09-30 00:00:00,1994-10-03 00:00:00,4,1.03803731
1994-10-07 00:00:00,1994-10-08 00:00:00,2,10.574534563
1994-10-10 00:00:00,1994-10-10 00:00:00,1,0.613349331
1994-10-12 00:00:00,1994-10-26 00:00:00,15,16.72926431
1994-10-29 00:00:00,1994-11-03 00:00:00,6,11.19325127
1994-11-12 00:00:00,1994-11-12 00:00:00,1,0.005822639
1994-11-14 00:00:00,1994-11-25 00:00:00,12,12.772993012999999
1994-11-27 00:00:00,1994-11-27 00:00:00,1,0.054218935
1994-11-30 00:00:00,1994-12-13 00:00:00,14,26.827422799999997
1994-12-17 00:00:00,1994-12-19 00:00:00,3,2.768009527
1994-12-23 00:00:00,1994-12-27 00:00:00,5,7.429309782999999
1994-12-30 00:00:00,1995-01-12 00:00:00,14,21.343316815
1995-01-16 00:00:00,1995-01-17 00:00:00,2,0.029568502
1995-01-19 00:00:00,1995-01-24 00:00:00,6,27.238813154
1995-01-26 00:00:00,1995-01-26 00:00:00,1,0.000353901
1995-01-28 00:00:00,1995-01-30 00:00:00,3,15.209533123
1995-02-01 00:00:00,1995-02-01 00:00:00,1,0.000171709
1995-02-03 00:00:00,1995-02-07 00:00:00,5,13.984352701
1995-02-09 00:00:00,1995-02-09 00:00:00,1,0.525052182
1995-02-11 00:00:00,1995-02-21 00:00:00,11,157.122472354
1995-02-23 00:00:00,1995-03-03 00:00:00,9,11.282735831
1995-03-06 00:00:00,1995-03-13 00:00:00,8,50.40848571600001
1995-03-17 00:00:00,1995-03-21 00:00:00,5,3.758956537
1995-03-26 00:00:00,1995-03-30 00:00:00,5,31.482800888
1995-04-02 00:00:00,1995-04-07 00:00:00,6,6.277098818999999
1995-04-13 00:00:00,1995-04-18 00:00:00,6,7.742234121999999
1995-04-20 00:00:00,1995-04-23 00:00:00,4,0.6721458819999999
1995-04-25 00:00:00,1995-05-05 00:00:00,11,23.015734828
1995-05-07 00:00:00,1995-05-19 00:00:00,13,6.250300018
1995-05-21 00:00:00,1995-05-22 00:00:00,2,11.642081870999998
1995-05-24 00:00:00,1995-05-26 00:00:00,3,1.8402360070000001
1995-05-31 00:00:00,1995-06-10 00:00:00,11,13.558707491
1995-06-14 00:00:00,1995-06-17 00:00:00,4,27.587391917999998
1995-06-24 00:00:00,1995-07-01 00:00:00,8,3.1953707099999997
1995-07-05 00:00:00,1995-07-10 00:00:00,6,7.5178123910000005
1995-07-12 00:00:00,1995-07-12 00:00:00,1,0.002349452
1995-07-17 00:00:00,1995-07-17 00:00:00,1,0.012565732
1995-08-14 00:00:00,1995-08-20 00:00:00,7,15.486086872
1995-08-22 00:00:00,1995-08-22 00:00:00,1,0.020800766
1995-08-28 00:00:00,1995-08-30 00:00:00,3,0.08862326300000001
1995-09-02 00:00:00,1995-09-06 00:00:00,5,24.74539875
1995-09-10 00:00:00,1995-09-11 00:00:00,2,0.904025762
1995-09-16 00:00:00,1995-09-25 00:00:00,10,7.3462733049999995
1995-10-02 00:00:00,1995-10-04 00:00:00,3,4.339093532
1995-10-08 00:00:00,1995-10-09 00:00:00,2,26.698786349
1995-10-12 00:00:00,1995-10-13 00:00:00,2,0.097199674
1995-10-19 00:00:00,1995-10-19 00:00:00,1,0.009055075
1995-10-22 00:00:00,1995-10-28 00:00:00,7,22.446844567
1995-11-01 00:00:00,1995-11-02 00:00:00,2,0.813633495
1995-11-04 00:00:00,1995-11-13 00:00:00,10,52.375651617
1995-11-15 00:00:00,1995-11-23 00:00:00,9,131.51800316600003
1995-12-02 00:00:00,1995-12-04 00:00:00,3,2.780123252
1995-12-06 00:00:00,1995-12-07 00:00:00,2,16.849105768
1995-12-09 00:00:00,1995-12-09 00:00:00,1,0.002752972
1995-12-11 00:00:00,1995-12-13 00:00:00,3,50.503981474
1995-12-16 00:00:00,1995-12-19 00:00:00,4,16.111709308000002
1995-12-22 00:00:00,1995-12-29 00:00:00,8,69.14027402700002
1995-12-31 00:00:00,1996-01-12 00:00:00,13,162.86368342500003
1996-01-18 00:00:00,1996-01-21 00:00:00,4,5.097414014999999
1996-01-23 00:00:00,1996-02-08 00:00:00,17,101.77685682400003
1996-02-10 00:00:00,1996-02-10 00:00:00,1,7.133722186
1996-02-12 00:00:00,1996-02-17 00:00:00,6,1.821069257
1996-02-19 00:00:00,1996-02-20 00:00:00,2,8.546245532
1996-02-22 00:00:00,1996-03-13 00:00:00,21,31.526269753000005
1996-03-18 00:00:00,1996-03-18 00:00:00,1,0.043652132
1996-03-20 00:00:00,1996-03-21 00:00:00,2,0.6379567850000001
1996-03-23 00:00:00,1996-03-31 00:00:00,9,6.265688711999999
1996-04-09 00:00:00,1996-04-10 00:00:00,2,0.332125979
1996-04-22 00:00:00,1996-05-11 00:00:00,20,215.79351125999997
1996-05-14 00:00:00,1996-05-22 00:00:00,9,16.896522291999997
1996-05-27 00:00:00,1996-05-27 00:00:00,1,0.005221366
1996-05-29 00:00:00,1996-05-29 00:00:00,1,0.395605817
1996-05-31 00:00:00,1996-06-06 00:00:00,7,5.451319703999999
1996-06-08 00:00:00,1996-06-12 00:00:00,5,0.30233791699999996
1996-06-14 00:00:00,1996-06-17 00:00:00,4,8.937179286000001
1996-06-22 00:00:00,1996-06-24 00:00:00,3,0.42434059199999996
1996-06-26 00:00:00,1996-06-27 00:00:00,2,0.100365759
1996-07-02 00:00:00,1996-07-02 00:00:00,1,0.150508644
1996-07-05 00:00:00,1996-07-08 00:00:00,4,1.338772618
1996-07-11 00:00:00,1996-07-14 00:00:00,4,0.771072255
1996-07-27 00:00:00,1996-07-29 00:00:00,3,38.050600334
1996-07-31 00:00:00,1996-08-01 00:00:00,2,0.655974379
1996-08-04 00:00:00,1996-08-04 00:00:00,1,0.040578063
1996-08-06 00:00:00,1996-08-08 00:00:00,3,3.82117835
1996-08-17 00:00:00,1996-08-20 00:00:00,4,14.974856292
1996-08-30 00:00:00,1996-09-03 00:00:00,5,21.649914062
1996-09-10 00:00:00,1996-09-10 00:00:00,1,0.003149779
1996-09-13 00:00:00,1996-09-13 00:00:00,1,0.000171709
1996-09-19 00:00:00,1996-09-21 00:00:00,3,17.241041109
1996-09-23 00:00:00,1996-09-23 00:00:00,1,1.654469066
1996-09-26 00:00:00,1996-09-26 00:00:00,1,0.001201861
1996-09-28 00:00:00,1996-10-02 00:00:00,5,45.332842961
1996-10-05 00:00:00,1996-10-10 00:00:00,6,8.767698215000001
1996-10-13 00:00:00,1996-10-13 00:00:00,1,0.040702639
1996-10-15 00:00:00,1996-10-17 00:00:00,3,0.051564599
1996-10-19 00:00:00,1996-10-21 00:00:00,3,22.512118131
1996-10-23 00:00:00,1996-10-24 00:00:00,2,0.597619665
1996-10-26 00:00:00,1996-10-28 00:00:00,3,0.100554458
1996-10-30 00:00:00,1996-11-10 00:00:00,12,55.180613639
1996-11-17 00:00:00,1996-11-25 00:00:00,9,31.523716976000003
1996-11-29 00:00:00,1996-11-29 00:00:00,1,0.248893741
1996-12-03 00:00:00,1996-12-14 00:00:00,12,51.88648304800001
1996-12-16 00:00:00,1996-12-16 00:00:00,1,0.090209758
1996-12-18 00:00:00,1996-12-19 00:00:00,2,16.395038
1996-12-21 00:00:00,1996-12-24 00:00:00,4,0.7046357919999999
1996-12-26 00:00:00,1996-12-27 00:00:00,2,0.038495452
1996-12-30 00:00:00,1997-01-08 00:00:00,10,31.027048776
1997-01-11 00:00:00,1997-01-13 00:00:00,3,0.30122399800000005
1997-01-18 00:00:00,1997-01-23 00:00:00,6,3.469664498
1997-01-25 00:00:00,1997-02-03 00:00:00,10,25.762392669
1997-02-10 00:00:00,1997-02-21 00:00:00,12,75.49632243700002
1997-02-24 00:00:00,1997-02-28 00:00:00,5,23.135396356
1997-03-04 00:00:00,1997-03-07 00:00:00,4,30.877155529
1997-03-09 00:00:00,1997-03-15 00:00:00,7,2.4599974660000004
1997-03-23 00:00:00,1997-03-24 00:00:00,2,2.42362594
1997-03-26 00:00:00,1997-03-27 00:00:00,2,1.141503037
1997-03-29 00:00:00,1997-04-09 00:00:00,12,13.775957262
1997-04-16 00:00:00,1997-04-22 00:00:00,7,14.251905270000002
1997-04-24 00:00:00,1997-04-24 00:00:00,1,0.102187514
1997-04-26 00:00:00,1997-05-09 00:00:00,14,38.574906967000004
1997-05-14 00:00:00,1997-05-19 00:00:00,6,25.81172318
1997-05-22 00:00:00,1997-05-26 00:00:00,5,4.213149479
1997-05-28 00:00:00,1997-05-29 00:00:00,2,0.123100916
1997-05-31 00:00:00,1997-06-08 00:00:00,9,6.183227434999999
1997-06-10 00:00:00,1997-06-11 00:00:00,2,0.005011246
1997-06-14 00:00:00,1997-06-17 00:00:00,4,6.438881965999999
1997-06-19 00:00:00,1997-06-26 00:00:00,8,4.314906865999999
1997-06-28 00:00:00,1997-06-30 00:00:00,3,2.551996207
1997-07-02 00:00:00,1997-07-02 00:00:00,1,0.010293708
1997-07-05 00:00:00,1997-07-09 00:00:00,5,3.4281776159999997
1997-07-11 00:00:00,1997-07-17 00:00:00,7,10.899617119
1997-07-21 00:00:00,1997-07-22 00:00:00,2,0.01381848
1997-07-24 00:00:00,1997-07-29 00:00:00,6,4.943056163
1997-07-31 00:00:00,1997-08-01 00:00:00,2,0.00114226
1997-08-03 00:00:00,1997-08-03 00:00:00,1,0.016633577
1997-08-05 00:00:00,1997-08-10 00:00:00,6,5.4595417500000005
1997-08-12 00:00:00,1997-08-12 00:00:00,1,0.088415324
1997-08-22 00:00:00,1997-08-24 00:00:00,3,0.11205931899999999
1997-09-01 00:00:00,1997-09-06 00:00:00,6,9.690380267
1997-09-10 00:00:00,1997-09-14 00:00:00,5,0.855160893
1997-09-16 00:00:00,1997-09-16 00:00:00,1,0.020014064
1997-09-18 00:00:00,1997-09-30 00:00:00,13,37.881776136999996
1997-10-06 00:00:00,1997-10-08 00:00:00,3,53.286694022
1997-10-10 00:00:00,1997-10-10 00:00:00,1,0.003455172
1997-10-17 00:00:00,1997-10-17 00:00:00,1,0.022555547
1997-10-20 00:00:00,1997-10-22 00:00:00,3,39.755675578
1997-10-27 00:00:00,1997-11-01 00:00:00,6,15.533574649999998
1997-11-03 00:00:00,1997-11-07 00:00:00,5,28.203044612
1997-11-12 00:00:00,1997-11-21 00:00:00,10,46.379463113
1997-11-29 00:00:00,1997-12-02 00:00:00,4,20.205367543999998
1997-12-08 00:00:00,1997-12-13 00:00:00,6,56.01781471700001
1997-12-15 00:00:00,1997-12-16 00:00:00,2,1.933468979
1997-12-19 00:00:00,1997-12-29 00:00:00,11,35.108853414
1997-12-31 00:00:00,1997-12-31 00:00:00,1,0.005420729
1998-01-02 00:00:00,1998-01-02 00:00:00,1,0.0901373
1998-01-06 00:00:00,1998-01-07 00:00:00,2,0.010250579
1998-01-09 00:00:00,1998-01-22 00:00:00,14,18.121533308
1998-01-25 00:00:00,1998-02-02 00:00:00,9,82.463518537
1998-02-04 00:00:00,1998-02-04 00:00:00,1,0.242887119
1998-02-06 00:00:00,1998-02-19 00:00:00,14,104.74468564999998
1998-02-21 00:00:00,1998-02-23 00:00:00,3,5.238012233
1998-02-26 00:00:00,1998-03-03 00:00:00,6,1.9302309000000002
1998-03-07 00:00:00,1998-03-13 00:00:00,7,0.7541041519999999
1998-03-17 00:00:00,1998-03-17 00:00:00,1,0.587043972
1998-03-19 00:00:00,1998-03-21 00:00:00,3,9.603103547
1998-03-23 00:00:00,1998-03-23 00:00:00,1,0.462285714
1998-03-30 00:00:00,1998-03-30 00:00:00,1,0.468333925
1998-04-02 00:00:00,1998-04-04 00:00:00,3,24.508940050999996
1998-04-06 00:00:00,1998-04-08 00:00:00,3,0.127596469
1998-04-10 00:00:00,1998-04-20 00:00:00,11,63.79680128999999
1998-04-22 00:00:00,1998-04-26 00:00:00,5,32.331129415
1998-04-28 00:00:00,1998-04-29 00:00:00,2,0.01373985
1998-05-01 00:00:00,1998-05-07 00:00:00,7,92.34513086300001
1998-05-10 00:00:00,1998-05-10 00:00:00,1,0.000324438
1998-05-14 00:00:00,1998-05-19 00:00:00,6,22.809072055
1998-05-26 00:00:00,1998-05-26 00:00:00,1,0.292249393
1998-05-30 00:00:00,1998-06-04 00:00:00,6,0.812597898
1998-06-16 00:00:00,1998-06-18 00:00:00,3,1.695507586
1998-06-20 00:00:00,1998-06-23 00:00:00,4,8.618543235
1998-06-28 00:00:00,1998-07-02 00:00:00,5,13.127514962000001
1998-07-04 00:00:00,1998-07-09 00:00:00,6,10.542884438000002
1998-07-12 00:00:00,1998-07-14 00:00:00,3,0.47683274200000003
1998-07-18 00:00:00,1998-07-23 00:00:00,6,8.561124393
1998-07-25 00:00:00,1998-07-29 00:00:00,5,14.12055734
1998-07-31 00:00:00,1998-08-01 00:00:00,2,0.002440458
1998-08-03 00:00:00,1998-08-07 00:00:00,5,33.598985533
1998-08-09 00:00:00,1998-08-10 00:00:00,2,0.003498741
1998-08-14 00:00:00,1998-08-19 00:00:00,6,0.6538577270000001
1998-08-21 00:00:00,1998-09-16 00:00:00,27,126.133711029
1998-09-20 00:00:00,1998-09-29 00:00:00,10,28.403460968
1998-10-02 00:00:00,1998-10-02 00:00:00,1,0.010925654
1998-10-06 00:00:00,1998-10-07 00:00:00,2,1.141564474
1998-10-09 00:00:00,1998-10-11 00:00:00,3,2.642382745
1998-10-13 00:00:00,1998-10-14 00:00:00,2,5.4113270490000005
1998-10-23 00:00:00,1998-10-23 00:00:00,1,0.000171709
1998-10-25 00:00:00,1998-10-27 00:00:00,3,6.131438126
1998-10-30 00:00:00,1998-11-02 00:00:00,4,1.80754173
1998-11-06 00:00:00,1998-11-07 00:00:00,2,0.133472859
1998-11-09 00:00:00,1998-11-19 00:00:00,11,52.008789533999995
1998-11-22 00:00:00,1998-11-27 00:00:00,6,35.23464521699999
1998-11-29 00:00:00,1998-12-02 00:00:00,4,5.833822849000001
1998-12-05 00:00:00,1998-12-09 00:00:00,5,10.370143706
1998-12-12 00:00:00,1998-12-22 00:00:00,11,65.200531426
1998-12-24 00:00:00,1998-12-25 00:00:00,2,5.830068738
1998-12-27 00:00:00,1998-12-27 00:00:00,1,0.017587491
1998-12-29 00:00:00,1999-01-08 00:00:00,11,56.526338506
1999-01-10 00:00:00,1999-01-13 00:00:00,4,41.488942802
1999-01-15 00:00:00,1999-01-15 00:00:00,1,0.406172871
1999-01-21 00:00:00,1999-01-22 00:00:00,2,1.289623271
1999-01-25 00:00:00,1999-02-05 00:00:00,12,43.218040568999996
1999-02-07 00:00:00,1999-02-16 00:00:00,10,303.97414168700004
1999-02-19 00:00:00,1999-02-23 00:00:00,5,0.2114702
1999-02-25 00:00:00,1999-03-06 00:00:00,10,80.127324786
1999-03-09 00:00:00,1999-03-26 00:00:00,18,15.030019253
1999-03-29 00:00:00,1999-03-30 00:00:00,2,0.032638162
1999-04-01 00:00:00,1999-04-01 00:00:00,1,0.094900164
1999-04-03 00:00:00,1999-04-06 00:00:00,4,7.634284611
1999-04-08 00:00:00,1999-04-16 00:00:00,9,3.976171541
1999-04-18 00:00:00,1999-04-19 00:00:00,2,2.4381791379999997
1999-04-30 00:00:00,1999-04-30 00:00:00,1,0.007271103
1999-05-02 00:00:00,1999-05-14 00:00:00,13,33.577705986000005
1999-05-19 00:00:00,1999-05-25 00:00:00,7,13.871860376
1999-05-28 00:00:00,1999-05-29 00:00:00,2,0.036695552
1999-06-01 00:00:00,1999-06-11 00:00:00,11,28.655239077
1999-06-15 00:00:00,1999-06-16 00:00:00,2,0.009686080000000001
1999-06-24 00:00:00,1999-06-25 00:00:00,2,17.823200315
1999-06-27 00:00:00,1999-07-02 00:00:00,6,54.148245341
1999-07-04 00:00:00,1999-07-06 00:00:00,3,1.428754599
1999-07-09 00:00:00,1999-07-18 00:00:00,10,15.723999259000001
1999-07-21 00:00:00,1999-07-21 00:00:00,1,0.01075704
1999-07-24 00:00:00,1999-08-03 00:00:00,11,41.171561315999995
1999-08-05 00:00:00,1999-08-05 00:00:00,1,0.000247243
1999-08-07 00:00:00,1999-08-10 00:00:00,4,2.319661352
1999-08-14 00:00:00,1999-08-14 00:00:00,1,0.195615417
1999-08-23 00:00:00,1999-09-12 00:00:00,21,70.61691064599998
1999-09-18 00:00:00,1999-09-18 00:00:00,1,0.017938845
1999-09-21 00:00:00,1999-09-23 00:00:00,3,0.623639882
1999-09-27 00:00:00,1999-10-06 00:00:00,10,35.763144358
1999-10-14 00:00:00,1999-10-15 00:00:00,2,36.97844232
1999-10-18 00:00:00,1999-10-18 00:00:00,1,0.067569088
1999-10-20 00:00:00,1999-10-25 00:00:00,6,5.193137631999999
1999-10-28 00:00:00,1999-10-28 00:00:00,1,29.78597001
1999-11-01 00:00:00,1999-11-03 00:00:00,3,9.350547322
1999-11-07 00:00:00,1999-11-09 00:00:00,3,35.462078358
1999-11-13 00:00:00,1999-11-13 00:00:00,1,0.303442351
1999-11-17 00:00:00,1999-11-17 00:00:00,1,2.822090654
1999-11-19 00:00:00,1999-11-26 00:00:00,8,14.347963879
1999-11-28 00:00:00,1999-11-29 00:00:00,2,2.582053599
1999-12-03 00:00:00,1999-12-03 00:00:00,1,0.108980892
1999-12-05 00:00:00,1999-12-05 00:00:00,1,0.000171709
1999-12-11 00:00:00,1999-12-20 00:00:00,10,122.22633760699999
1999-12-23 00:00:00,1999-12-25 00:00:00,3,0.71957191
1999-12-27 00:00:00,2000-01-20 00:00:00,25,105.51963692699998
2000-01-22 00:00:00,2000-02-19 00:00:00,29,67.97267594200002
2000-02-21 00:00:00,2000-03-06 00:00:00,15,17.013221365
2000-03-08 00:00:00,2000-03-13 00:00:00,6,24.170630461000002
2000-03-17 00:00:00,2000-03-24 00:00:00,8,11.798429385999999
2000-03-28 00:00:00,2000-03-31 00:00:00,4,0.8232154819999999
2000-04-02 00:00:00,2000-04-03 00:00:00,2,0.050347262
2000-04-06 00:00:00,2000-04-14 00:00:00,9,13.841633913999999
2000-04-18 00:00:00,2000-04-19 00:00:00,2,0.553143086
2000-04-21 00:00:00,2000-04-22 00:00:00,2,0.20970550699999999
2000-04-24 00:00:00,2000-05-11 00:00:00,18,57.322552878
2000-05-16 00:00:00,2000-05-28 00:00:00,13,13.082637318000002
2000-06-09 00:00:00,2000-06-23 00:00:00,15,39.017680083000016
2000-06-26 00:00:00,2000-06-29 00:00:00,4,0.892055986
2000-07-01 00:00:00,2000-07-01 00:00:00,1,0.000171709
2000-07-04 00:00:00,2000-07-06 00:00:00,3,2.411298493
2000-07-10 00:00:00,2000-07-13 00:00:00,4,7.047265907000001
2000-07-16 00:00:00,2000-07-16 00:00:00,1,0.003932242
2000-07-26 00:00:00,2000-08-10 00:00:00,16,11.68012103
2000-08-13 00:00:00,2000-08-16 00:00:00,4,0.082762448
2000-08-24 00:00:00,2000-08-25 00:00:00,2,0.007947004
2000-08-29 00:00:00,2000-08-29 00:00:00,1,0.021724106
2000-08-31 00:00:00,2000-09-03 00:00:00,4,0.852287961
2000-09-27 00:00:00,2000-09-28 00:00:00,2,0.679536303
2000-10-11 00:00:00,2000-10-15 00:00:00,5,20.248501673
2000-10-18 00:00:00,2000-10-20 00:00:00,3,0.331889786
2000-10-22 00:00:00,2000-10-28 00:00:00,7,29.345997843999996
2000-10-30 00:00:00,2000-11-10 00:00:00,12,138.21970954600002
2000-11-12 00:00:00,2000-11-24 00:00:00,13,28.336540747999997
2000-11-27 00:00:00,2000-11-28 00:00:00,2,0.103191949
2000-12-01 00:00:00,2000-12-02 00:00:00,2,0.7838975720000001
2000-12-04 00:00:00,2000-12-04 00:00:00,1,0.042058989
2000-12-08 00:00:00,2000-12-10 00:00:00,3,3.929415725
2000-12-13 00:00:00,2000-12-17 00:00:00,5,32.518753681
2000-12-25 00:00:00,2001-01-02 00:00:00,9,74.62073391499999
2001-01-09 00:00:00,2001-01-09 00:00:00,1,10.47989959
2001-01-18 00:00:00,2001-01-22 00:00:00,5,19.841213012
2001-01-26 00:00:00,2001-01-26 00:00:00,1,0.088853727
2001-01-28 00:00:00,2001-02-05 00:00:00,9,216.595399009
2001-02-07 00:00:00,2001-02-10 00:00:00,4,8.641311663000002
2001-02-13 00:00:00,2001-02-13 00:00:00,1,2.9e-05
2001-02-17 00:00:00,2001-02-22 00:00:00,6,3.0739545169999998
2001-02-24 00:00:00,2001-02-24 00:00:00,1,0.018264804
2001-02-26 00:00:00,2001-02-26 00:00:00,1,0.052595959
2001-02-28 00:00:00,2001-02-28 00:00:00,1,0.002444246
2001-03-02 00:00:00,2001-03-03 00:00:00,2,0.044464225
2001-03-05 00:00:00,2001-03-05 00:00:00,1,0.035695974
2001-03-07 00:00:00,2001-03-17 00:00:00,11,46.400545675
2001-03-19 00:00:00,2001-03-22 00:00:00,4,9.469799166000001
2001-03-26 00:00:00,2001-04-09 00:00:00,15,8.555112788
2001-04-11 00:00:00,2001-04-11 00:00:00,1,0.000529733
2001-04-13 00:00:00,2001-04-15 00:00:00,3,0.918360453
2001-04-17 00:00:00,2001-04-17 00:00:00,1,0.058828879
2001-04-19 00:00:00,2001-04-19 00:00:00,1,0.000171709
2001-04-21 00:00:00,2001-05-03 00:00:00,13,69.38955048499999
2001-05-05 00:00:00,2001-05-08 00:00:00,4,6.770304488
2001-05-17 00:00:00,2001-05-24 00:00:00,8,11.194659261
2001-06-01 00:00:00,2001-06-01 00:00:00,1,0.046762348
2001-06-03 00:00:00,2001-06-10 00:00:00,8,3.8444043430000003
2001-06-13 00:00:00,2001-06-13 00:00:00,1,0.062309403
2001-06-20 00:00:00,2001-06-21 00:00:00,2,1.051788226
2001-06-28 00:00:00,2001-07-04 00:00:00,7,7.058629525
2001-07-06 00:00:00,2001-07-07 00:00:00,2,0.248416753
2001-07-13 00:00:00,2001-07-14 00:00:00,2,0.057557311
2001-07-24 00:00:00,2001-07-29 00:00:00,6,38.569733021000005
2001-07-31 00:00:00,2001-07-31 00:00:00,1,0.0025841
2001-08-03 00:00:00,2001-08-05 00:00:00,3,0.727555951
2001-08-15 00:00:00,2001-08-15 00:00:00,1,0.327410506
2001-08-26 00:00:00,2001-08-27 00:00:00,2,5.90498832
2001-09-02 00:00:00,2001-09-02 00:00:00,1,10.81381102
2001-09-06 00:00:00,2001-09-06 00:00:00,1,0.001496014
2001-09-08 00:00:00,2001-09-09 00:00:00,2,8.318597683
2001-09-12 00:00:00,2001-09-13 00:00:00,2,0.9640126010000001
2001-09-15 00:00:00,2001-09-16 00:00:00,2,0.174965231
2001-09-20 00:00:00,2001-09-20 00:00:00,1,0.082087318
2001-09-22 00:00:00,2001-09-25 00:00:00,4,1.260607639
2001-10-04 00:00:00,2001-10-05 00:00:00,2,0.44338604200000004
2001-10-10 00:00:00,2001-10-12 00:00:00,3,1.198749064
2001-10-14 00:00:00,2001-10-15 00:00:00,2,11.196888684
2001-10-17 00:00:00,2001-10-19 00:00:00,3,21.00993237
2001-10-26 00:00:00,2001-10-27 00:00:00,2,18.321484446
2001-10-29 00:00:00,2001-10-30 00:00:00,2,0.7263720419999999
2001-11-04 00:00:00,2001-11-04 00:00:00,1,0.010665794
2001-11-07 00:00:00,2001-11-12 00:00:00,6,135.041750598
2001-11-15 00:00:00,2001-11-20 00:00:00,6,16.274350889
2001-11-25 00:00:00,2001-11-29 00:00:00,5,37.898707051
2001-12-01 00:00:00,2001-12-01 00:00:00,1,9.49e-06
2001-12-03 00:00:00,2001-12-03 00:00:00,1,1.030932175
2001-12-06 00:00:00,2001-12-08 00:00:00,3,60.884674862000004
2001-12-10 00:00:00,2001-12-11 00:00:00,2,5.906192408000001
2001-12-13 00:00:00,2001-12-14 00:00:00,2,0.41676815300000003
2001-12-16 00:00:00,2001-12-18 00:00:00,3,21.119620038999997
2001-12-20 00:00:00,2001-12-20 00:00:00,1,0.05948874
2001-12-22 00:00:00,2001-12-23 00:00:00,2,0.036730588
2001-12-30 00:00:00,2002-01-02 00:00:00,4,14.073602814
2002-01-05 00:00:00,2002-01-09 00:00:00,5,3.8530094900000007
2002-01-16 00:00:00,2002-01-17 00:00:00,2,9.789958232
2002-01-23 00:00:00,2002-01-23 00:00:00,1,1.551957424
2002-01-25 00:00:00,2002-01-26 00:00:00,2,0.37712337100000004
2002-01-28 00:00:00,2002-01-28 00:00:00,1,0.018698448
2002-02-02 00:00:00,2002-02-11 00:00:00,10,76.48246913700001
2002-02-15 00:00:00,2002-02-17 00:00:00,3,0.40589920399999996
2002-02-19 00:00:00,2002-02-20 00:00:00,2,0.182195089
2002-02-23 00:00:00,2002-03-04 00:00:00,10,35.762433486
2002-03-07 00:00:00,2002-03-07 00:00:00,1,0.044275136
2002-03-09 00:00:00,2002-03-10 00:00:00,2,0.018429081
2002-03-22 00:00:00,2002-04-04 00:00:00,14,51.138581645
2002-04-06 00:00:00,2002-04-06 00:00:00,1,0.028439222
2002-04-08 00:00:00,2002-04-09 00:00:00,2,0.015659542
2002-04-11 00:00:00,2002-04-11 00:00:00,1,0.058136935
2002-04-13 00:00:00,2002-04-18 00:00:00,6,7.220195953999999
2002-04-27 00:00:00,2002-05-11 00:00:00,15,11.884977945999998
2002-05-20 00:00:00,2002-05-20 00:00:00,1,0.01789876
2002-05-24 00:00:00,2002-05-26 00:00:00,3,7.47216053
2002-05-29 00:00:00,2002-05-30 00:00:00,2,7.206810949
2002-06-02 00:00:00,2002-06-10 00:00:00,9,35.864618014
2002-06-16 00:00:00,2002-06-19 00:00:00,4,15.21916862
2002-06-27 00:00:00,2002-06-27 00:00:00,1,0.722496336
2002-07-11 00:00:00,2002-07-11 00:00:00,1,0.016110303
2002-07-20 00:00:00,2002-07-22 00:00:00,3,0.101091292
2002-07-30 00:00:00,2002-07-31 00:00:00,2,0.054489426
2002-08-03 00:00:00,2002-08-03 00:00:00,1,0.054158313
2002-08-12 00:00:00,2002-08-12 00:00:00,1,0.023812773
2002-08-15 00:00:00,2002-08-15 00:00:00,1,0.014797537
2002-08-17 00:00:00,2002-08-28 00:00:00,12,68.980066669
2002-08-30 00:00:00,2002-08-30 00:00:00,1,4.78e-07
2002-09-01 00:00:00,2002-09-01 00:00:00,1,0.014209107
2002-09-06 00:00:00,2002-09-10 00:00:00,5,1.5117344940000002
2002-09-12 00:00:00,2002-09-12 00:00:00,1,0.209676083
2002-09-14 00:00:00,2002-09-14 00:00:00,1,0.042565651
2002-09-17 00:00:00,2002-09-18 00:00:00,2,2.422603495
2002-09-22 00:00:00,2002-09-24 00:00:00,3,1.319558158
2002-09-29 00:00:00,2002-09-30 00:00:00,2,0.014361735
2002-10-09 00:00:00,2002-10-14 00:00:00,6,12.638197153
2002-10-21 00:00:00,2002-10-21 00:00:00,1,0.689517905
2002-10-23 00:00:00,2002-10-23 00:00:00,1,0.150432115
2002-10-26 00:00:00,2002-10-29 00:00:00,4,29.427347607999998
2002-11-03 00:00:00,2002-11-03 00:00:00,1,0.000171709
2002-11-05 00:00:00,2002-11-05 00:00:00,1,1.536435151
2002-11-07 00:00:00,2002-11-07 00:00:00,1,0.045136622
2002-11-12 00:00:00,2002-11-12 00:00:00,1,3.12423074
2002-11-14 00:00:00,2002-11-18 00:00:00,5,14.686386336999998
2002-11-29 00:00:00,2002-12-05 00:00:00,7,15.121846682
2002-12-09 00:00:00,2002-12-11 00:00:00,3,40.727589136
