Start Date,End Date,Duration,Magnitude
[yyyy-mm-dd hh:mm:ss],[yyyy-mm-dd hh:mm:ss],[days],[mm]
1987-11-15 00:00:00,1987-11-17 00:00:00,3,0.0308768924999828
1987-11-19 00:00:00,1987-11-19 00:00:00,1,0.0123635564999919
1987-11-21 00:00:00,1987-11-21 00:00:00,1,0.0003347254999996
1987-11-24 00:00:00,1987-11-27 00:00:00,4,3.82473654925983
1987-11-29 00:00:00,1987-12-03 00:00:00,5,126.9660789237396
1987-12-05 00:00:00,1987-12-09 00:00:00,5,0.6874843297998453
1987-12-11 00:00:00,1987-12-14 00:00:00,4,35.66201257801941
1987-12-18 00:00:00,1987-12-18 00:00:00,1,0.0035112105999968
1987-12-20 00:00:00,1987-12-20 00:00:00,1,0.0013567791999987
1987-12-22 00:00:00,1988-01-09 00:00:00,19,48.138987963658195
1988-01-11 00:00:00,1988-02-04 00:00:00,25,70.15767976999751
1988-02-06 00:00:00,1988-02-11 00:00:00,6,17.547142760919733
1988-02-13 00:00:00,1988-02-19 00:00:00,7,80.85925865631944
1988-02-21 00:00:00,1988-02-21 00:00:00,1,0.0037716051999971
1988-02-26 00:00:00,1988-03-12 00:00:00,16,37.39873075633852
1988-03-14 00:00:00,1988-05-23 00:00:00,71,350.8504013624338
1988-05-26 00:00:00,1988-05-28 00:00:00,3,0.1357182311399682
1988-05-30 00:00:00,1988-06-06 00:00:00,8,99.20243029679901
1988-06-14 00:00:00,1988-07-23 00:00:00,40,131.56712234857758
1988-07-31 00:00:00,1988-07-31 00:00:00,1,0.0001042159999999
1988-08-02 00:00:00,1988-08-09 00:00:00,8,2.0051446284596985
1988-08-12 00:00:00,1988-09-18 00:00:00,38,100.16532101797665
1988-09-21 00:00:00,1988-09-22 00:00:00,2,0.002072007099998
1988-09-27 00:00:00,1988-09-29 00:00:00,3,4.22759767287973
1988-10-02 00:00:00,1988-10-02 00:00:00,1,0.0005484713999995
1988-10-06 00:00:00,1988-10-09 00:00:00,4,0.055568134459981704
1988-10-14 00:00:00,1988-10-14 00:00:00,1,0.1495461729999803
1988-10-16 00:00:00,1988-10-17 00:00:00,2,6.732809669599789
1988-10-23 00:00:00,1988-10-27 00:00:00,5,16.66810750803957
1988-10-29 00:00:00,1988-10-31 00:00:00,3,0.0391355326999885
1988-11-03 00:00:00,1988-11-10 00:00:00,8,10.142920294319511
1988-11-12 00:00:00,1988-11-16 00:00:00,5,13.738888533979662
1988-11-21 00:00:00,1988-11-22 00:00:00,2,1.0697808109998759
1988-11-24 00:00:00,1989-03-14 00:00:00,111,403.74154956458887
1989-03-16 00:00:00,1989-04-14 00:00:00,30,286.7593593618158
1989-04-16 00:00:00,1989-06-14 00:00:00,60,351.9023680789343
1989-06-16 00:00:00,1989-07-04 00:00:00,19,23.407251152078384
1989-07-06 00:00:00,1989-07-14 00:00:00,9,20.965667836879494
1989-07-16 00:00:00,1989-07-18 00:00:00,3,0.9410958502998615
1989-07-21 00:00:00,1989-07-21 00:00:00,1,0.3189596401999708
1989-07-23 00:00:00,1989-08-11 00:00:00,20,16.699646366819113
1989-08-14 00:00:00,1989-08-25 00:00:00,12,47.30420572475901
1989-08-27 00:00:00,1989-08-27 00:00:00,1,0.328053198199915
1989-08-31 00:00:00,1989-09-02 00:00:00,3,6.531803680399706
1989-09-04 00:00:00,1989-09-05 00:00:00,2,0.3805189623799663
1989-09-07 00:00:00,1989-09-07 00:00:00,1,0.0004653074999995
1989-09-10 00:00:00,1989-09-13 00:00:00,4,8.419130552219748
1989-09-17 00:00:00,1989-09-22 00:00:00,6,1.2518357766797756
1989-09-24 00:00:00,1989-09-29 00:00:00,6,3.938443973459723
1989-10-07 00:00:00,1989-10-07 00:00:00,1,0.0139117230999931
1989-10-09 00:00:00,1989-10-14 00:00:00,6,0.35854629093993806
1989-10-16 00:00:00,1989-12-27 00:00:00,73,267.1804625930133
1989-12-30 00:00:00,1989-12-30 00:00:00,1,0.0230062874999835
1990-01-03 00:00:00,1990-01-27 00:00:00,25,83.11427709667868
1990-01-29 00:00:00,1990-03-09 00:00:00,40,202.81715354441613
1990-03-11 00:00:00,1990-03-14 00:00:00,4,2.1291222513197097
1990-03-16 00:00:00,1990-03-18 00:00:00,3,0.017871141299989
1990-03-21 00:00:00,1990-04-27 00:00:00,38,237.01508182475501
1990-05-02 00:00:00,1990-05-05 00:00:00,4,0.008430720299993415
1990-05-08 00:00:00,1990-05-19 00:00:00,12,16.339597978618915
1990-05-21 00:00:00,1990-05-31 00:00:00,11,123.83019171837898
1990-06-05 00:00:00,1990-06-26 00:00:00,22,46.727694129218314
1990-06-29 00:00:00,1990-06-29 00:00:00,1,0.1235359194999759
1990-07-01 00:00:00,1990-07-02 00:00:00,2,1.248521362799917
1990-07-06 00:00:00,1990-07-06 00:00:00,1,8.789999999992e-06
1990-07-08 00:00:00,1990-07-08 00:00:00,1,0.0012011064999989
1990-07-11 00:00:00,1990-07-20 00:00:00,10,1.9329656811197005
1990-07-23 00:00:00,1990-07-25 00:00:00,3,0.0075136151199929994
1990-07-27 00:00:00,1990-08-04 00:00:00,9,40.89376806309908
1990-08-09 00:00:00,1990-08-11 00:00:00,3,4.662354647199783
1990-08-13 00:00:00,1990-08-16 00:00:00,4,0.8415747971397316
1990-08-22 00:00:00,1990-08-22 00:00:00,1,0.0008303308999992
1990-08-30 00:00:00,1990-09-03 00:00:00,5,2.4706329009396564
1990-09-07 00:00:00,1990-09-08 00:00:00,2,0.0026532989999976
1990-09-10 00:00:00,1990-09-18 00:00:00,9,4.553700960459558
1990-09-20 00:00:00,1990-09-21 00:00:00,2,0.0017423192599983
1990-09-23 00:00:00,1990-09-25 00:00:00,3,3.831039674699766
1990-09-27 00:00:00,1990-10-04 00:00:00,8,1.7038988556196737
1990-10-06 00:00:00,1990-10-12 00:00:00,7,25.06236407011935
1990-10-15 00:00:00,1990-10-22 00:00:00,8,20.269533505399277
1990-10-28 00:00:00,1990-10-28 00:00:00,1,0.0030591820999972
1990-11-03 00:00:00,1990-11-09 00:00:00,7,59.524219749579025
1990-11-12 00:00:00,1990-11-13 00:00:00,2,0.0021602314599979
1990-11-18 00:00:00,1990-11-24 00:00:00,7,1.369607324879808
1990-11-26 00:00:00,1990-11-28 00:00:00,3,0.4587815612599546
1990-12-01 00:00:00,1990-12-01 00:00:00,1,0.0014172001999987
1990-12-03 00:00:00,1990-12-07 00:00:00,5,24.19142192279932
1990-12-10 00:00:00,1990-12-15 00:00:00,6,25.28731005725952
1990-12-21 00:00:00,1991-01-12 00:00:00,23,71.26836015959745
1991-01-14 00:00:00,1991-01-15 00:00:00,2,0.061808128039958804
1991-01-17 00:00:00,1991-01-31 00:00:00,15,72.97781735235823
1991-02-03 00:00:00,1991-02-10 00:00:00,8,92.85741923825908
1991-02-12 00:00:00,1991-03-17 00:00:00,34,22.636290634897396
1991-03-19 00:00:00,1991-03-19 00:00:00,1,0.0562880625999773
1991-03-28 00:00:00,1991-04-18 00:00:00,22,26.484205902878898
1991-04-23 00:00:00,1991-04-23 00:00:00,1,8.854909999991942e-05
1991-04-30 00:00:00,1991-05-03 00:00:00,4,0.4887403769798785
1991-05-05 00:00:00,1991-05-06 00:00:00,2,0.008753831439994699
1991-05-08 00:00:00,1991-05-11 00:00:00,4,1.5990138853197342
1991-05-13 00:00:00,1991-06-13 00:00:00,32,66.59864772909717
1991-06-19 00:00:00,1991-06-19 00:00:00,1,8.789999999992e-06
1991-06-21 00:00:00,1991-06-23 00:00:00,3,1.852202796759784
1991-06-26 00:00:00,1991-06-27 00:00:00,2,0.027541098099985
1991-06-29 00:00:00,1991-06-29 00:00:00,1,8.789999999992e-06
1991-07-01 00:00:00,1991-07-01 00:00:00,1,0.0004653074999995
1991-07-03 00:00:00,1991-07-05 00:00:00,3,0.4983233767798664
1991-07-07 00:00:00,1991-07-10 00:00:00,4,18.47650139301975
1991-07-13 00:00:00,1991-07-13 00:00:00,1,9.469519999991383e-05
1991-07-15 00:00:00,1991-07-15 00:00:00,1,0.0004933589999995
1991-07-22 00:00:00,1991-07-24 00:00:00,3,3.683806557979801
1991-08-11 00:00:00,1991-08-12 00:00:00,2,0.0125613934999897
1991-08-17 00:00:00,1991-08-17 00:00:00,1,0.0041886704999972
1991-08-19 00:00:00,1991-08-19 00:00:00,1,0.0014503758999986
1991-08-23 00:00:00,1991-08-23 00:00:00,1,0.0007217680999994
1991-08-29 00:00:00,1991-08-30 00:00:00,2,0.0067948174999937
1991-09-10 00:00:00,1991-09-11 00:00:00,2,0.031255947899974795
1991-09-17 00:00:00,1991-09-19 00:00:00,3,0.36716362279984716
1991-09-24 00:00:00,1991-09-28 00:00:00,5,6.139489026519672
1991-10-08 00:00:00,1991-10-11 00:00:00,4,8.951114084059524
1991-10-15 00:00:00,1991-10-15 00:00:00,1,0.0001153457999998
1991-10-17 00:00:00,1991-10-20 00:00:00,4,24.977866327279735
1991-10-22 00:00:00,1991-10-28 00:00:00,7,29.53988160129918
1991-10-30 00:00:00,1991-11-06 00:00:00,8,0.49561754755982024
1991-11-08 00:00:00,1991-11-18 00:00:00,11,16.17687318591945
1991-11-20 00:00:00,1991-11-26 00:00:00,7,7.057353215259738
1991-11-28 00:00:00,1991-12-23 00:00:00,26,285.80362780593737
1991-12-27 00:00:00,1992-01-11 00:00:00,16,84.10704244097866
1992-01-17 00:00:00,1992-01-19 00:00:00,3,0.142008628259937
1992-01-22 00:00:00,1992-03-05 00:00:00,44,272.2158117367151
1992-03-07 00:00:00,1992-03-20 00:00:00,14,162.29975750387905
1992-03-22 00:00:00,1992-04-30 00:00:00,40,100.84326229253612
1992-05-04 00:00:00,1992-05-22 00:00:00,19,78.32511942945807
1992-05-24 00:00:00,1992-05-24 00:00:00,1,0.0035113132999984
1992-05-29 00:00:00,1992-06-04 00:00:00,7,3.210063867459396
1992-06-07 00:00:00,1992-06-07 00:00:00,1,0.0482098409999905
1992-06-09 00:00:00,1992-06-10 00:00:00,2,0.0263585732999815
1992-06-15 00:00:00,1992-06-17 00:00:00,3,6.703007418759706
1992-06-22 00:00:00,1992-06-25 00:00:00,4,0.605939659859858
1992-06-30 00:00:00,1992-07-07 00:00:00,8,11.083024667619513
1992-07-09 00:00:00,1992-07-09 00:00:00,1,0.0066393846999939
1992-07-11 00:00:00,1992-07-11 00:00:00,1,0.0029110554999978
1992-07-14 00:00:00,1992-07-21 00:00:00,8,25.049346893419308
1992-07-23 00:00:00,1992-07-24 00:00:00,2,0.017991894799984
1992-07-26 00:00:00,1992-08-04 00:00:00,10,9.70020001529962
1992-08-06 00:00:00,1992-08-11 00:00:00,6,3.7893747574995666
1992-08-17 00:00:00,1992-08-17 00:00:00,1,0.0002268059999997
1992-08-23 00:00:00,1992-08-24 00:00:00,2,5.061623013479808
1992-08-27 00:00:00,1992-08-27 00:00:00,1,0.0031004210999971
1992-08-30 00:00:00,1992-09-04 00:00:00,6,39.9771376317791
1992-09-07 00:00:00,1992-09-11 00:00:00,5,10.22489754001971
1992-09-15 00:00:00,1992-09-16 00:00:00,2,10.704798030979783
1992-09-18 00:00:00,1992-09-18 00:00:00,1,0.0030878744999971
1992-09-22 00:00:00,1992-09-23 00:00:00,2,0.00017792679999979524
1992-09-25 00:00:00,1992-09-26 00:00:00,2,0.8374016273998892
1992-09-29 00:00:00,1992-10-01 00:00:00,3,3.8321584407798004
1992-10-03 00:00:00,1992-10-05 00:00:00,3,1.1514828522798244
1992-10-08 00:00:00,1992-10-11 00:00:00,4,2.0387348627798363
1992-10-13 00:00:00,1992-10-14 00:00:00,2,0.0714552747399902
1992-10-18 00:00:00,1992-10-21 00:00:00,4,0.8373684789198348
1992-10-23 00:00:00,1992-10-23 00:00:00,1,0.0019977879999989
1992-10-25 00:00:00,1992-10-25 00:00:00,1,0.0192580370999922
1992-10-27 00:00:00,1992-11-07 00:00:00,12,33.59419901321907
1992-11-09 00:00:00,1992-11-10 00:00:00,2,1.7157117689598382
1992-11-14 00:00:00,1992-11-22 00:00:00,9,51.21811636277903
1992-11-24 00:00:00,1992-11-26 00:00:00,3,20.513740190099767
1992-11-28 00:00:00,1992-12-01 00:00:00,4,2.4255349936797024
1992-12-03 00:00:00,1992-12-12 00:00:00,10,23.627773468739232
1992-12-14 00:00:00,1992-12-22 00:00:00,9,16.262952959798998
1992-12-24 00:00:00,1993-01-01 00:00:00,9,14.69963516359949
1993-01-03 00:00:00,1993-01-19 00:00:00,17,85.42075156189848
1993-01-21 00:00:00,1993-01-22 00:00:00,2,0.0089618094599918
1993-01-25 00:00:00,1993-01-28 00:00:00,4,0.457579950899904
1993-01-30 00:00:00,1993-02-03 00:00:00,5,10.45895695971952
1993-02-05 00:00:00,1993-03-02 00:00:00,26,71.64220143767776
1993-03-04 00:00:00,1993-03-30 00:00:00,27,40.26841297121808
