day1check_E,day1check_sum_E,day1check_P,day1check_sum_P,day2check_E,day2check_sum_E,day2check_P,day2check_sum_P
0.042601308000000004,2.5681494692,0.026270806599998708,3.335656823599921,0.046151417,2.8756537382000014,0.0021300653999980624,0.9474187738999625
0.042582672,2.6107507772000003,0.03264671519999936,3.3619276301999195,0.046131228,2.9218051552000013,0.0,0.9495488392999606
0.042564,2.6533334492000002,0.06597419999999807,3.394574345399919,0.0454016,2.9679363832000014,0.0,0.9495488392999606
0.014702864900000001,2.6958974492000003,0.03538655619999955,3.460548545399917,0.015699669300000003,3.0133379832000013,0.0,0.9495488392999606
0.020155096200000003,2.7106003141,0.04235986319999876,3.4959351015999167,0.023571214200000003,3.0290376525000013,0.0,0.9495488392999606
0.042749232,2.7307554103,0.07196120719999934,3.5382949647999156,0.049874104,3.0526088667000013,0.0,0.9495488392999606
0.042730854,2.7735046423,0.053413567499999995,3.610256171999915,0.049852663,3.1024829707000015,0.0,0.9495488392999606
0.042712446,2.8162354963,0.0405768236999987,3.6636697394999147,0.0484074388,3.1523356337000012,0.0,0.9495488392999606
0.042694002,2.8589479423,0.0177891675,3.7042465631999133,0.0476749689,3.2007430725000012,0.0,0.9495488392999606
0.04196426920000001,2.9016419443,0.00924636439999806,3.7220357306999134,0.04694308080000001,3.2484180414000012,0.0,0.9495488392999606
0.0419460677,2.9436062135000003,0.02772706169999741,3.7312820950999117,0.0469227198,3.2953611222000014,0.0021328508999980595,0.9495488392999606
0.0419278367,2.9855522812000004,0.03695334759999871,3.7590091567999093,0.046902325800000005,3.3422838420000014,0.0021319238999980604,0.9516816901999586
0.04119924440000001,3.0274801179000006,0.03764758539999806,3.795962504399908,0.045461235200000005,3.3891861678000015,0.0,0.9538136140999567
0.0418912862,3.0686793623000006,0.04473137339999806,3.833610089799906,0.045441395200000005,3.4346474030000014,0.0,0.9538136140999567
0.041872960800000004,3.1105706485000004,0.05180891759999806,3.878341463199904,0.04471180560000001,3.4800887982000015,0.0,0.9538136140999567
0.0326629436,3.1524436093000006,0.06588904139999897,3.930150380799902,0.033789252,3.5248006038000015,0.0,0.9538136140999567
0.0014346532,3.1851065529000007,0.0035371621999999324,3.996039422199901,0.0014841239999999999,3.5585898558000015,0.0,0.9538136140999567
0.0017994879,3.1865412061000007,0.009740085299999974,3.9995765843999007,0.0020565576,3.5600739798000016,0.0,0.9538136140999567
0.0352704918,3.1883406940000008,0.16952591219999844,4.009316669699901,0.0403904019,3.5621305374000016,0.0,0.9538136140999567
0.0442309736,3.2236111858000007,0.17193007479999933,4.178842581899899,0.0506515988,3.6025209393000015,0.0,0.9538136140999567
0.0442120822,3.2678421594000007,0.13477554089999744,4.350772656699899,0.0506299651,3.6531725381000015,0.0,0.9538136140999567
